i_episode,total_reward,score,time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
371,198.805235796,2.36672899757,5.0399999999999805,-9.27051868663,-8.94459261066,125.958099619,2.31133759594,2.3830010116,0.0,-0.980408712993,-4.19674262969,9.53214089712,-28.6331475127,-28.6484914123,0.0,899.562053448,99.9837581137,898.937825824,100.098481331
372,200.498180042,2.38688309574,5.0399999999999805,-8.35910131092,3.67006384284,126.438950625,2.24056140714,2.25092077729,0.0,-0.759243247097,0.730112614431,9.70525185474,-28.6512639713,-28.6610147256,0.0,900.13359228,99.9985730306,899.583594002,99.9343400066
373,198.835347568,2.36708747105,5.0399999999999805,-9.18301271606,-3.52320726669,126.194244429,2.3786550053,2.42950432038,0.0,-0.91196708612,-2.07583412561,9.61269331241,-28.6489353288,-28.6364163618,0.0,899.576711653,100.108057159,899.99847236,100.764349151
374,198.707413078,2.36556444141,5.0399999999999805,-8.15375723676,11.7047000662,125.714285318,2.35002638661,2.28626984697,0.0,-0.67240053498,3.63442041788,9.39007031,-28.6674474398,-28.6527704766,0.0,899.798641926,100.266995634,900.437697306,100.024357606
375,199.683173188,2.37718063319,5.0399999999999805,-8.85159740667,-3.89288327525,126.244490306,2.2913437523,2.35567684662,0.0,-0.86728839216,-2.72996961937,9.61693742102,-28.6544244309,-28.6482523422,0.0,899.819643965,100.057735661,900.029262098,99.810045138
376,137.314625381,1.6346979212,5.0399999999999805,-10.7752682852,0.0185244678353,117.640233769,2.97685717991,1.01370500968,0.0,-5.88356983463,1.26551104645,-5.47813843342,-27.4462436474,-27.3140530401,0.0,881.88549332,102.346336375,886.806510472,103.536237601
377,199.407165984,2.37389483314,5.0399999999999805,-8.74352952679,1.8748573566,126.351222782,2.2891366664,2.27534927269,0.0,-0.827813413161,0.230406186442,9.71442867103,-28.6580711416,-28.6460636155,0.0,899.463311007,100.281374071,899.933617899,100.305446275
378,199.679406189,2.37713578796,5.0399999999999805,-8.27232407202,5.1134495414,126.247054701,2.28491184611,2.28435835674,0.0,-0.72279568176,0.72818200168,9.65732012531,-28.658249696,-28.6676704428,0.0,900.240169221,99.8363145644,900.054204842,100.308216641
379,199.611446092,2.37632673919,5.0399999999999805,-8.68412296084,1.50456352251,126.413721006,2.2512369214,2.25820185221,0.0,-0.824542254825,-0.159394261617,9.73250502679,-28.6662994583,-28.6737439903,0.0,900.414671192,100.565927495,900.252782105,100.101174442
380,126.402692971,1.50479396394,5.0399999999999805,-9.36508545141,-9.80455231361,114.348597073,2.09715535752,2.23098163191,0.0,-1.07344964525,-4.15444047304,-2.3766757111,-16.8926923399,-17.9863924655,0.0,900.587607738,99.6856554832,899.643806688,99.7959597086
381,198.745002895,2.36601193922,5.0399999999999805,-9.1498730451,-0.676222230857,126.234328258,2.34820341109,2.44793235332,0.0,-0.860204311108,-1.28640019474,9.59736175197,-28.640220961,-28.5961530522,0.0,898.749415455,100.499172932,899.77763917,100.268806668
382,199.264832848,2.37220039105,5.0399999999999805,-8.55484785195,4.81692819821,126.264501195,2.28999034939,2.26164414581,0.0,-0.785512433467,1.35479169569,9.65707655863,-28.6644788175,-28.648302761,0.0,899.49053493,100.18400187,900.177811598,99.8885851586
383,200.215956125,2.38352328721,5.0399999999999805,-8.78450456936,-4.10741768021,126.271913242,2.37375534507,2.43169811878,0.0,-0.853154434778,-2.50918885973,9.60869119268,-28.6237390842,-28.6627732055,0.0,900.032438757,100.028188942,898.861000186,99.8922156269
384,198.423639681,2.36218618667,5.0399999999999805,-8.70640874858,6.55635328158,126.046885626,2.35309497043,2.31234826513,0.0,-0.783291127742,1.80259825232,9.57890569824,-28.6560152425,-28.6504523809,0.0,899.782766838,100.664490584,899.843710411,98.8476012973
385,199.099993264,2.37023801505,5.0399999999999805,-8.66796547353,5.98870233531,126.159342316,2.339918592,2.27022108071,0.0,-0.796175289461,2.05855663528,9.59605600097,-28.6601760112,-28.6674673413,0.0,900.401811195,100.674859422,900.134545271,100.439693092
386,200.385177348,2.38553782557,5.0399999999999805,-8.56853202809,-1.30993650367,126.424335998,2.31640796438,2.39395458176,0.0,-0.762949044153,-1.49498600328,9.64867611473,-28.6650542682,-28.668182543,0.0,900.426171043,99.6353675109,900.399703581,100.154068395
387,200.354155662,2.38516851978,5.0399999999999805,-8.44011312579,0.487189050328,126.396372399,2.42381231985,2.47265139974,0.0,-0.694198719563,-0.564119141492,9.61099982974,-28.6703307279,-28.6543758618,0.0,900.239357547,100.116862453,900.49308365,99.5804988305
388,198.394622142,2.36184073979,5.0399999999999805,-9.26567784647,-0.0280764646691,126.165961471,2.40245488754,2.42732690544,0.0,-0.885985891095,-0.817917491667,9.6053856612,-28.6393278373,-28.6439004023,0.0,899.729124466,100.38856041,899.570948343,100.889886252
389,198.782515977,2.36645852354,5.0399999999999805,-9.10073626888,1.94021504833,126.251245053,2.33707599554,2.33310097443,0.0,-0.87306399072,0.29633645779,9.66761015686,-28.6303805488,-28.6483754703,0.0,899.831677378,99.8521185748,898.975173572,100.018955756
390,199.225338146,2.37173021602,5.0399999999999805,-8.26025703341,8.55156008663,126.040049035,2.28861234797,2.27148672472,0.0,-0.70915896428,2.27728722875,9.55792533283,-28.6699550287,-28.6476440816,0.0,899.69217897,100.183327804,900.394936723,99.9171526431
391,-15.9682745914,-0.19009850704,5.0399999999999805,-21.6515855605,9.66402438138,83.1027361661,4.16845237701,1.13409710311,0.0,-5.44043728504,5.81341082333,-26.7195553457,28.6361109461,28.6564468966,0.0,99.9364378897,899.981233239,100.472948833,899.582233354
392,199.628898413,2.37653450491,5.0399999999999805,-8.73621834815,0.77035372102,126.364890461,2.26517577973,2.30274502417,0.0,-0.818062203208,-0.635995246962,9.69910610311,-28.6555611726,-28.6760006457,0.0,900.639648945,100.252145138,899.815956192,99.5530629372
393,198.85793539,2.36735637369,5.0399999999999805,-8.73865202416,4.30006819301,126.250908196,2.29127824489,2.26777084423,0.0,-0.818067039938,1.03018800176,9.67309924223,-28.658241481,-28.6477743713,0.0,899.629870681,99.707228828,899.953021761,100.161116703
394,199.238749361,2.37188987335,5.0399999999999805,-8.40856104556,6.35668823013,126.146931069,2.32312536932,2.2915839385,0.0,-0.740321618356,1.56014953583,9.60738052989,-28.6609421256,-28.6691279035,0.0,900.367205087,99.3846126544,900.166836095,99.6624478384
395,198.400919156,2.36191570424,5.0399999999999805,-8.95885901349,4.70053299657,126.128900953,2.3477762031,2.31471271028,0.0,-0.835648552632,1.4671426753,9.61638231406,-28.6618720169,-28.6483318959,0.0,899.678942976,100.591118783,900.145151326,99.9616598928
396,135.946669357,1.61841273044,5.0399999999999805,-9.26545824248,-2.65982885434,117.498431258,2.59945178935,2.4062538706,0.0,-2.92016471725,-1.06909412698,-6.68609813962,-3.81627607879,-6.35154774568,0.0,197.580912479,519.819134132,318.554431024,723.108010105
397,200.359712949,2.38523467796,5.0399999999999805,-7.8630972323,9.76124777248,126.13192911,2.26715238817,2.2079233217,0.0,-0.664795468921,2.90851367362,9.54372880873,-28.6606272184,-28.6612145693,0.0,900.218625998,100.668009392,899.972269944,99.5764990444
398,198.205801411,2.35959287394,5.0399999999999805,-8.79322286432,6.29484904885,126.060100782,2.29350200109,2.3085019124,0.0,-0.799272148257,1.26885125997,9.60858701864,-28.6620306239,-28.6543276613,0.0,899.949300444,100.059496758,900.018471968,99.7659181966
399,199.363940384,2.37338024267,5.0399999999999805,-8.95213606713,-5.6773693072,126.080776431,2.24477010478,2.35179711552,0.0,-0.877213237668,-3.74686591795,9.53282257781,-28.6658882495,-28.6584315318,0.0,900.008219899,99.5636343166,900.151688279,99.8805589795
400,199.806942364,2.37865407576,5.0399999999999805,-8.50738958468,4.57878289995,126.311782472,2.30539805198,2.51693499362,0.0,-0.61966580502,0.909613795627,9.51952728075,-28.6559955512,-28.6502427474,0.0,900.116124994,99.7880036916,899.925181195,99.4988931319
401,199.258615376,2.37212637353,5.0399999999999805,-8.73697436867,-1.63153250697,126.111018136,2.34668749495,2.85838925574,0.0,-0.603512723606,-3.54011549494,8.9876508242,-28.5977741528,-28.5311996954,0.0,898.769572424,100.62437179,898.830122988,100.404542363
402,200.203994931,2.38338089204,5.0399999999999805,-8.63469669367,-1.22314946868,126.409404938,2.25914885726,2.32059571915,0.0,-0.803642166356,-1.65695389994,9.66466673862,-28.6367689058,-28.665201195,0.0,900.21161944,100.146292489,899.3951329,100.699406993
403,199.509983016,2.37511884542,5.0399999999999805,-8.73327937449,1.12361270724,126.327524885,2.29981517802,2.29744026581,0.0,-0.821708818975,-0.0618199635421,9.70665107911,-28.6664186804,-28.6670273553,0.0,900.290875363,99.81418091,900.110516462,98.859555915
404,198.34840109,2.36129048917,5.0399999999999805,-8.68905899854,7.60580456783,125.970846177,2.32996465549,2.31682643685,0.0,-0.770698597777,1.85604812317,9.55576436387,-28.676683665,-28.6554780298,0.0,899.983339637,100.520719579,900.505787523,99.6100153379
405,200.730703043,2.38965122671,5.0399999999999805,-8.0544384051,9.60988180697,126.104817418,2.2917501859,2.21425970128,0.0,-0.695727611799,3.275537202,9.4999838168,-28.6490426305,-28.6696059381,0.0,900.324185256,100.008872308,899.871000904,99.8156243871
406,199.836217648,2.37900259105,5.0399999999999805,-8.59944681768,-0.650530961281,126.347292593,2.25399888986,2.31281979401,0.0,-0.798426173798,-1.57181410951,9.67414983258,-28.6452141089,-28.644178419,0.0,899.467616371,99.9988572921,899.593642674,100.199519957
407,200.124506751,2.38243460418,5.0399999999999805,-8.21097857641,6.58496554572,126.265601949,2.249322623,2.26330805737,0.0,-0.714542644099,1.28811810356,9.64032756594,-28.6451553445,-28.6440250575,0.0,899.529677172,100.185862822,899.410469772,99.629337022
408,199.003298853,2.3690868911,5.0399999999999805,-9.39104542474,-0.436429363094,125.768694149,1.23105082361,0.837260447041,0.0,-4.90039135816,-1.59764100371,7.01536699725,-28.2185967809,-27.8737085112,0.0,899.537341497,100.166935998,900.683784119,100.23121766
409,199.336570465,2.3730544103,5.0399999999999805,-8.36072943314,5.43116685007,126.19694715,2.26323216501,2.29337035496,0.0,-0.732498914222,0.600075819745,9.64483529407,-28.6701625998,-28.6466159829,0.0,899.543696517,100.10208644,900.364683891,99.3408699472
410,197.744337216,2.35409925257,5.0399999999999805,-9.66180978179,-8.06893773699,125.85763529,2.33432667461,2.44163529346,0.0,-1.02299762769,-4.27277331021,9.47079316076,-28.6525208406,-28.6575796628,0.0,899.940394031,100.580508598,899.692147748,99.8447358246
411,199.016053776,2.36923873543,5.0399999999999805,-8.62136473887,5.76941692733,126.156186796,2.29305753933,2.29187626268,0.0,-0.778992642769,1.04334845844,9.62980730726,-28.6550614579,-28.660924247,0.0,899.942121495,100.040440338,899.669756864,99.8685643015
412,198.377317024,2.36163472647,5.0399999999999805,-9.36020140779,-10.1778857594,123.878056648,3.26049554667,6.16532835942,0.0,-1.92084917895,-6.29780972081,4.49212791161,-15.3901838455,-24.6315794842,0.0,666.919910475,145.638396831,377.565816976,736.945389459
413,198.101174699,2.35834731785,5.0399999999999805,-9.37856299808,-4.7253294534,126.068700599,2.28046890144,2.38056781309,0.0,-0.93626892655,-2.95350400176,9.58869060549,-28.6655955183,-28.6399625267,0.0,899.366774991,99.7097812547,900.216943054,100.853459705
414,199.780333608,2.37833730485,5.0399999999999805,-8.16306426901,9.94862406064,126.007412086,2.30395440484,2.22269350677,0.0,-0.709315870607,3.48482197241,9.47111486588,-28.6571084129,-28.6688651805,0.0,900.438660866,99.8577776862,899.859289484,99.9360453924
415,198.388947531,2.3617731849,5.0399999999999805,-8.90949869229,6.10764816712,126.069419013,2.34770748266,2.29382849911,0.0,-0.829094342452,2.16605030758,9.57664965688,-28.6701891698,-28.6540448555,0.0,899.955877812,99.8459170263,900.541378581,100.35185621
416,199.883515038,2.37956565521,5.0399999999999805,-8.26444994588,7.78442145679,126.144585509,2.3244903834,2.25277202368,0.0,-0.726370104346,2.60509810765,9.5526663944,-28.6691540893,-28.6616053729,0.0,900.174857436,99.7588667152,900.339959147,100.052312402
417,198.892539895,2.36776833208,5.0399999999999805,-8.8503184516,0.336158612852,125.361607413,4.9100417042,5.67654670794,0.0,-0.203114584151,-0.503254461444,5.37497804729,-24.3706839795,-23.6759518764,0.0,900.626604886,99.9843332172,900.032341667,100.414439623
418,199.047951193,2.36961846658,5.0399999999999805,-8.32459835803,9.74461540509,125.896284692,2.33018386492,2.29265453777,0.0,-0.707015001348,2.81162846498,9.48086718563,-28.6506673975,-28.6234836937,0.0,898.945391889,100.118196839,899.76200493,99.8089506367
419,200.07231894,2.38181332071,5.0399999999999805,-8.73996695651,-2.56854361636,126.397553398,2.2836552307,2.2851166972,0.0,-0.84884397372,-1.28014042776,9.73814030529,-28.6633539946,-28.6572817014,0.0,900.011138942,99.8504523955,900.190981862,99.082608861
420,198.777616999,2.36640020237,5.0399999999999805,-8.84952689172,3.62221012282,126.167855562,2.3472037209,2.33768978248,0.0,-0.812710385857,0.686535368521,9.64401026392,-28.6397982335,-28.6519081557,0.0,899.797302355,99.9675661572,899.442407123,100.623606653
421,198.639696535,2.36475829208,5.0399999999999805,-8.8872625978,3.12276491533,126.224787284,2.32334179775,2.28951754013,0.0,-0.842501071619,0.97071279982,9.67185749533,-28.6844922719,-28.6607314506,0.0,900.065745514,100.356892717,900.864955684,99.7033521738
422,200.070813921,2.38179540382,5.0399999999999805,-8.75486583143,-7.81777636997,126.113304088,2.23030417655,2.31715023718,0.0,-0.867171593881,-4.12425735562,9.55165420953,-28.6428822063,-28.6641257367,0.0,900.135294464,100.003921342,899.405162093,99.6541404354
423,199.183281868,2.37122954605,5.0399999999999805,-8.797699768,0.287857578006,126.326082435,2.2945254133,2.2999362719,0.0,-0.836991972566,-0.576164466878,9.71313540057,-28.6552985233,-28.6674946755,0.0,900.248835635,99.1628760479,899.929174428,100.374064322
424,199.403973837,2.37385683139,5.0399999999999805,-8.58669295973,4.54964153486,126.221965751,2.32295022145,2.30834448924,0.0,-0.771489082701,1.08871521808,9.63584690795,-28.6474165307,-28.6597149832,0.0,899.910121822,100.027126853,899.672214204,100.554145425
425,198.663383834,2.36504028374,5.0399999999999805,-8.78002823249,2.98090726398,126.189350003,2.29071046499,2.30786320012,0.0,-0.814691648228,-0.0848805280357,9.67273544319,-28.6547692869,-28.6790488342,0.0,900.511605639,99.8284055139,899.832485814,100.241125014
426,199.460173662,2.37452587692,5.0399999999999805,-8.58647565065,5.3024265765,126.23418089,2.32459021492,2.27727626171,0.0,-0.783033782243,1.75651417298,9.62798317583,-28.6641149241,-28.6642081829,0.0,900.190496887,100.750341614,900.193445151,99.4503453158
427,199.138225062,2.3706931555,5.0399999999999805,-8.64882567907,3.37324150067,126.241592585,2.28892410882,2.30538497608,0.0,-0.789308551832,0.142130756103,9.66798207374,-28.6478472057,-28.6547906774,0.0,899.820497718,100.049227321,899.675682004,100.230844389
428,198.218831896,2.35974799876,5.0399999999999805,-8.33732967059,11.5029334734,125.6714585,2.33922630978,2.28561940664,0.0,-0.70465725135,3.63023578747,9.39451293403,-28.6599355342,-28.6616934433,0.0,899.957395968,99.6894759181,900.06621603,100.477204533
429,200.322529976,2.38479202352,5.0399999999999805,-8.16938539226,6.62018435097,126.274227461,2.27912448194,2.26537655004,0.0,-0.705673956337,1.73698557551,9.62630435918,-28.6651148821,-28.6511676817,0.0,899.693080807,99.8839671243,900.14685916,99.6783747142
430,198.873727346,2.36754437317,5.0399999999999805,-8.4361289438,7.95829687712,126.084368764,2.28837681934,2.24422051663,0.0,-0.757373478481,2.43656357985,9.57712455066,-28.6765830591,-28.6623228719,0.0,900.142651892,99.7887478251,900.714807362,100.360755337
431,204.468421989,2.43414788082,5.0399999999999805,-9.92178293589,-12.3150990844,120.059351139,0.154151169253,0.294520988348,0.0,-2.83006468027,-6.24301250817,7.57121806972,-28.6656213385,-28.6444644886,0.0,899.55990576,99.8701563504,900.160039022,100.470993995
432,198.623731314,2.36456822993,5.0399999999999805,-8.55222265432,7.26561442475,126.047816524,2.33864095761,2.28702274905,0.0,-0.764872299596,2.16650430182,9.56787816496,-28.6602525578,-28.6509160705,0.0,899.760425093,100.244057129,900.278642425,100.16280497
433,199.036436434,2.36948138612,5.0399999999999805,-8.74322809142,1.23018394827,126.208239273,2.32322700962,2.35301088602,0.0,-0.800973057807,-0.634468128235,9.6578687875,-28.6577435428,-28.6507777132,0.0,899.753310255,100.219598752,900.049610493,100.201815972
434,199.279513736,2.37237516353,5.0399999999999805,-8.83956175441,-1.11779262612,126.322601964,2.2754331122,2.35329293597,0.0,-0.829032720988,-1.4678579495,9.66212399587,-28.6676688319,-28.651972049,0.0,899.837678695,99.7955932864,900.274582646,100.062624621
435,199.229302342,2.37177740884,5.0399999999999805,-8.66159470697,0.541855817886,126.326192283,2.23925368641,2.29357491724,0.0,-0.81041623546,-1.00210496402,9.70372925421,-28.676105358,-28.652774304,0.0,899.916263166,99.8408396919,900.603159334,100.007778183
436,199.916536614,2.37995876922,5.0399999999999805,-8.52310017391,1.80350623075,126.424726898,2.26491102136,2.27524089803,0.0,-0.787122101103,-0.131325547779,9.71327081132,-28.6666102629,-28.6628600296,0.0,900.079690303,100.049851772,900.302331356,99.9815334263
437,199.372424317,2.37348124187,5.0399999999999805,-8.22576500881,9.3694560956,126.006025436,2.27521588528,2.26054603832,0.0,-0.707596857808,2.30117911442,9.54512527433,-28.653493377,-28.6694041115,0.0,900.420172646,100.024062504,899.703451622,99.9149016599
